file_id,image_id,video_id,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10
3062,1112,,SSAMLD2,Ghost,01,2018,10,29,19,15,02,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2018 10 29 19 15 02.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1112_SSAMLD2_Ghost_01_2018_10_29_19_15_02.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train
3063,1113,,SSAMLD2,Ghost,01,2018,10,29,19,15,04,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2018 10 29 19 15 04.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1113_SSAMLD2_Ghost_01_2018_10_29_19_15_04.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train
3064,1114,,SSAMLD2,Ghost,01,2018,11,04,19,12,45,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2018 11 04 19 12 45.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1114_SSAMLD2_Ghost_01_2018_11_04_19_12_45.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train
3065,1115,,SSAMLD2,Ghost,01,2018,11,06,19,49,22,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2018 11 06 19 49 22.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1115_SSAMLD2_Ghost_01_2018_11_06_19_49_22.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train
3066,1116,,SSAMLD2,Ghost,01,2019,01,20,10,04,34,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 01 20 10 04 34.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1116_SSAMLD2_Ghost_01_2019_01_20_10_04_34.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train
3067,1117,,SSAMLD2,Ghost,01,2019,01,20,12,34,54,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 01 20 12 34 54.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1117_SSAMLD2_Ghost_01_2019_01_20_12_34_54.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train
3068,1118,,SSAMLD2,Ghost,01,2019,01,24,02,55,54,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 01 24 02 55 54.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1118_SSAMLD2_Ghost_01_2019_01_24_02_55_54.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train
3069,1119,,SSAMLD2,Ghost,01,2019,01,30,15,14,44,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 01 30 15 14 44.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1119_SSAMLD2_Ghost_01_2019_01_30_15_14_44.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train
3070,1120,,SSAMLD2,Ghost,01,2019,02,07,07,26,13,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 02 07 07 26 13.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1120_SSAMLD2_Ghost_01_2019_02_07_07_26_13.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test
3071,1121,,SSAMLD2,Ghost,01,2019,02,22,23,49,54,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 02 22 23 49 54.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1121_SSAMLD2_Ghost_01_2019_02_22_23_49_54.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train
3072,1122,,SSAMLD2,Ghost,01,2019,03,06,21,56,30,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 03 06 21 56 30.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/val,val_1122_SSAMLD2_Ghost_01_2019_03_06_21_56_30.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train
3073,1123,,SSAMLD2,Ghost,01,2019,03,14,03,37,01,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 03 14 03 37 01.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/test,test_1123_SSAMLD2_Ghost_01_2019_03_14_03_37_01.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,test,train,train,train,train,train,train,train,train,val
3074,1124,,SSAMLD2,Ghost,01,2019,03,14,03,37,05,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 03 14 03 37 05.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1124_SSAMLD2_Ghost_01_2019_03_14_03_37_05.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train
3075,1125,,SSAMLD2,Ghost,01,2019,03,14,04,54,42,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 03 14 04 54 42.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1125_SSAMLD2_Ghost_01_2019_03_14_04_54_42.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test
3076,1126,,SSAMLD2,Ghost,01,2019,03,16,04,20,42,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 03 16 04 20 42.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1126_SSAMLD2_Ghost_01_2019_03_16_04_20_42.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train
3077,1127,,SSAMLD2,Ghost,01,2019,03,27,07,26,20,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 03 27 07 26 20.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/val,val_1127_SSAMLD2_Ghost_01_2019_03_27_07_26_20.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train
3078,1128,,SSAMLD2,Ghost,01,2019,03,29,16,06,35,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 03 29 16 06 35.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1128_SSAMLD2_Ghost_01_2019_03_29_16_06_35.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train
3079,1129,,SSAMLD2,Ghost,01,2019,04,12,02,22,55,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 04 12 02 22 55.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1129_SSAMLD2_Ghost_01_2019_04_12_02_22_55.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train
3080,1130,,SSAMLD2,Ghost,01,2019,04,30,01,58,14,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 04 30 01 58 14.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1130_SSAMLD2_Ghost_01_2019_04_30_01_58_14.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train
3081,1131,,SSAMLD2,Ghost,01,2019,05,09,18,41,39,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 05 09 18 41 39.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1131_SSAMLD2_Ghost_01_2019_05_09_18_41_39.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test
3082,1132,,SSAMLD2,Ghost,01,2019,05,16,04,19,00,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 05 16 04 19 00.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1132_SSAMLD2_Ghost_01_2019_05_16_04_19_00.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train
3083,1133,,SSAMLD2,Ghost,01,2019,05,16,04,19,04,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 05 16 04 19 04.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1133_SSAMLD2_Ghost_01_2019_05_16_04_19_04.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train
3084,1134,,SSAMLD2,Ghost,01,2019,06,22,12,29,00,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 06 22 12 29 00.JPG,jpg,image,Ghost,01,./data/interim/brazil_amld/image/train,train_1134_SSAMLD2_Ghost_01_2019_06_22_12_29_00.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test
3085,,0150,SSAMLD2,Ghost,01,2019,09,27,18,53,50,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 09 27 18 53 50.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0150_SSAMLD2_Ghost_01_2019_09_27_18_53_50.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3086,,0151,SSAMLD2,Ghost,01,2019,09,29,00,00,26,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 09 29 00 00 26.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0151_SSAMLD2_Ghost_01_2019_09_29_00_00_26.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3087,,0152,SSAMLD2,Ghost,01,2019,09,30,01,13,26,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 09 30 01 13 26.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0152_SSAMLD2_Ghost_01_2019_09_30_01_13_26.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3088,,0153,SSAMLD2,Ghost,01,2019,09,30,22,09,46,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 09 30 22 09 46.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0153_SSAMLD2_Ghost_01_2019_09_30_22_09_46.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3089,,0154,SSAMLD2,Ghost,01,2019,10,01,06,30,52,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 01 06 30 52.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0154_SSAMLD2_Ghost_01_2019_10_01_06_30_52.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3090,,0155,SSAMLD2,Ghost,01,2019,10,01,21,36,56,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 01 21 36 56.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0155_SSAMLD2_Ghost_01_2019_10_01_21_36_56.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3091,,0156,SSAMLD2,Ghost,01,2019,10,02,16,15,18,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 02 16 15 18.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0156_SSAMLD2_Ghost_01_2019_10_02_16_15_18.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3092,,0157,SSAMLD2,Ghost,01,2019,10,10,00,35,54,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 10 00 35 54.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0157_SSAMLD2_Ghost_01_2019_10_10_00_35_54.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3093,,0158,SSAMLD2,Ghost,01,2019,10,16,22,09,08,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 16 22 09 08.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0158_SSAMLD2_Ghost_01_2019_10_16_22_09_08.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3094,,0159,SSAMLD2,Ghost,01,2019,10,21,00,48,56,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 21 00 48 56.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0159_SSAMLD2_Ghost_01_2019_10_21_00_48_56.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3095,,0160,SSAMLD2,Ghost,01,2019,10,21,20,30,38,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 21 20 30 38.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0160_SSAMLD2_Ghost_01_2019_10_21_20_30_38.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3096,,0161,SSAMLD2,Ghost,01,2019,10,22,20,56,16,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 22 20 56 16.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0161_SSAMLD2_Ghost_01_2019_10_22_20_56_16.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3097,,0162,SSAMLD2,Ghost,01,2019,10,23,23,24,56,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 23 23 24 56.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0162_SSAMLD2_Ghost_01_2019_10_23_23_24_56.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3098,,0163,SSAMLD2,Ghost,01,2019,10,26,23,20,02,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 26 23 20 02.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0163_SSAMLD2_Ghost_01_2019_10_26_23_20_02.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3099,,0164,SSAMLD2,Ghost,01,2019,10,27,21,01,16,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 27 21 01 16.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0164_SSAMLD2_Ghost_01_2019_10_27_21_01_16.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3100,,0165,SSAMLD2,Ghost,01,2019,10,30,14,07,12,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 30 14 07 12.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0165_SSAMLD2_Ghost_01_2019_10_30_14_07_12.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3101,,0166,SSAMLD2,Ghost,01,2019,10,30,19,58,04,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 30 19 58 04.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0166_SSAMLD2_Ghost_01_2019_10_30_19_58_04.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3102,,0167,SSAMLD2,Ghost,01,2019,10,30,21,23,40,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 10 30 21 23 40.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0167_SSAMLD2_Ghost_01_2019_10_30_21_23_40.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3103,,0168,SSAMLD2,Ghost,01,2019,11,03,01,59,48,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 03 01 59 48.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0168_SSAMLD2_Ghost_01_2019_11_03_01_59_48.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3104,,0169,SSAMLD2,Ghost,01,2019,11,11,20,09,26,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 11 20 09 26.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0169_SSAMLD2_Ghost_01_2019_11_11_20_09_26.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3105,,0170,SSAMLD2,Ghost,01,2019,11,12,20,58,48,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 12 20 58 48.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0170_SSAMLD2_Ghost_01_2019_11_12_20_58_48.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3106,,0171,SSAMLD2,Ghost,01,2019,11,12,21,05,38,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 12 21 05 38.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0171_SSAMLD2_Ghost_01_2019_11_12_21_05_38.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3107,,0172,SSAMLD2,Ghost,01,2019,11,12,22,01,44,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 12 22 01 44.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0172_SSAMLD2_Ghost_01_2019_11_12_22_01_44.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3108,,0173,SSAMLD2,Ghost,01,2019,11,12,22,21,34,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 12 22 21 34.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0173_SSAMLD2_Ghost_01_2019_11_12_22_21_34.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3109,,0174,SSAMLD2,Ghost,01,2019,11,13,22,10,04,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 13 22 10 04.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0174_SSAMLD2_Ghost_01_2019_11_13_22_10_04.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3110,,0175,SSAMLD2,Ghost,01,2019,11,13,22,37,40,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 13 22 37 40.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0175_SSAMLD2_Ghost_01_2019_11_13_22_37_40.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3111,,0176,SSAMLD2,Ghost,01,2019,11,14,00,14,48,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 14 00 14 48.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0176_SSAMLD2_Ghost_01_2019_11_14_00_14_48.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3112,,0177,SSAMLD2,Ghost,01,2019,11,14,23,35,48,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 14 23 35 48.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0177_SSAMLD2_Ghost_01_2019_11_14_23_35_48.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3113,,0178,SSAMLD2,Ghost,01,2019,11,17,21,57,24,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 17 21 57 24.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0178_SSAMLD2_Ghost_01_2019_11_17_21_57_24.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3114,,0179,SSAMLD2,Ghost,01,2019,11,25,20,04,46,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 11 25 20 04 46.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0179_SSAMLD2_Ghost_01_2019_11_25_20_04_46.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3115,,0180,SSAMLD2,Ghost,01,2019,12,01,00,14,42,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 12 01 00 14 42.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0180_SSAMLD2_Ghost_01_2019_12_01_00_14_42.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3116,,0181,SSAMLD2,Ghost,01,2019,12,02,19,45,54,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 12 02 19 45 54.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0181_SSAMLD2_Ghost_01_2019_12_02_19_45_54.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3117,,0182,SSAMLD2,Ghost,01,2019,12,03,23,04,10,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2019 12 03 23 04 10.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0182_SSAMLD2_Ghost_01_2019_12_03_23_04_10.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3118,,0183,SSAMLD2,Ghost,01,2020,01,19,07,15,00,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2020 01 19 07 15 00.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0183_SSAMLD2_Ghost_01_2020_01_19_07_15_00.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3119,,0184,SSAMLD2,Ghost,01,2020,01,29,00,11,40,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2020 01 29 00 11 40.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0184_SSAMLD2_Ghost_01_2020_01_29_00_11_40.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3120,,0185,SSAMLD2,Ghost,01,2020,01,31,16,13,26,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2020 01 31 16 13 26.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0185_SSAMLD2_Ghost_01_2020_01_31_16_13_26.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3121,,0186,SSAMLD2,Ghost,01,2020,02,01,20,10,34,./data/raw/brazil_amld/SSAMLD2/Ghost/01,2020 02 01 20 10 34.MP4,mp4,video,Ghost,01,./data/interim/brazil_amld/video,0186_SSAMLD2_Ghost_01_2020_02_01_20_10_34.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3122,,0187,SSAMLD2,NasuaNasua,04,2018,08,07,16,13,58,./data/raw/brazil_amld/SSAMLD2/NasuaNasua/04,2018 08 07 16 13 58.MP4,mp4,video,NasuaNasua,04,./data/interim/brazil_amld/video,0187_SSAMLD2_NasuaNasua_04_2018_08_07_16_13_58.mp4,Animal,Nasua,Procyonidae,Carnivora,Mammalia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3123,,0188,SSAMLD2,NasuaNasua,01,2019,11,09,13,20,24,./data/raw/brazil_amld/SSAMLD2/NasuaNasua/01,2019 11 09 13 20 24.MP4,mp4,video,NasuaNasua,01,./data/interim/brazil_amld/video,0188_SSAMLD2_NasuaNasua_01_2019_11_09_13_20_24.mp4,Animal,Nasua,Procyonidae,Carnivora,Mammalia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3124,1135,,SSAMLD2,Bird,03,2018,09,04,16,35,15,./data/raw/brazil_amld/SSAMLD2/Bird/03,2018 09 04 16 35 15.JPG,jpg,image,Aves,03,./data/interim/brazil_amld/image/train,train_1135_SSAMLD2_Aves_03_2018_09_04_16_35_15.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
3125,1136,,SSAMLD2,Bird,03,2018,09,04,16,35,20,./data/raw/brazil_amld/SSAMLD2/Bird/03,2018 09 04 16 35 20.JPG,jpg,image,Aves,03,./data/interim/brazil_amld/image/test,test_1136_SSAMLD2_Aves_03_2018_09_04_16_35_20.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
3126,1137,,SSAMLD2,Bird,03,2018,09,04,16,36,59,./data/raw/brazil_amld/SSAMLD2/Bird/03,2018 09 04 16 36 59.JPG,jpg,image,Aves,03,./data/interim/brazil_amld/image/train,train_1137_SSAMLD2_Aves_03_2018_09_04_16_36_59.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3127,1138,,SSAMLD2,Bird,03,2018,09,04,16,37,42,./data/raw/brazil_amld/SSAMLD2/Bird/03,2018 09 04 16 37 42.JPG,jpg,image,Aves,03,./data/interim/brazil_amld/image/train,train_1138_SSAMLD2_Aves_03_2018_09_04_16_37_42.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
3128,1139,,SSAMLD2,Bird,03,2018,09,04,16,53,21,./data/raw/brazil_amld/SSAMLD2/Bird/03,2018 09 04 16 53 21.JPG,jpg,image,Aves,03,./data/interim/brazil_amld/image/train,train_1139_SSAMLD2_Aves_03_2018_09_04_16_53_21.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
3129,1140,,SSAMLD2,Bird,03,2018,09,04,16,57,00,./data/raw/brazil_amld/SSAMLD2/Bird/03,2018 09 04 16 57 00.JPG,jpg,image,Aves,03,./data/interim/brazil_amld/image/train,train_1140_SSAMLD2_Aves_03_2018_09_04_16_57_00.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3130,1141,,SSAMLD2,Bird,03,2018,09,04,16,57,12,./data/raw/brazil_amld/SSAMLD2/Bird/03,2018 09 04 16 57 12.JPG,jpg,image,Aves,03,./data/interim/brazil_amld/image/train,train_1141_SSAMLD2_Aves_03_2018_09_04_16_57_12.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
3131,1142,,SSAMLD2,Bird,03,2018,09,04,17,09,24,./data/raw/brazil_amld/SSAMLD2/Bird/03,2018 09 04 17 09 24.JPG,jpg,image,Aves,03,./data/interim/brazil_amld/image/val,val_1142_SSAMLD2_Aves_03_2018_09_04_17_09_24.jpg,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
3132,1136,,SSAMLD2,Bird,03,2018,09,04,16,35,20,./data/raw/brazil_amld/SSAMLD2/Bird/03,labels_ssamld2-bird-03_20200830022251.zip,txt,bbox,Aves,03,./data/interim/brazil_amld/bbox/txt/test,test_1136_SSAMLD2_Aves_03_2018_09_04_16_35_20.txt,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
