file_id,image_id,video_id,location,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,count,order_class
2323,904.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,2.0,5.0,19.0,2.0,0.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 02 05 19 02 00.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0904_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_02_05_19_02_00.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train,73,Cingulata
2324,905.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,6.0,21.0,56.0,14.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 14.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0905_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_14.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,val,test,train,73,Cingulata
2325,906.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,6.0,21.0,56.0,16.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 16.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0906_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_16.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,val,test,train,train,73,Cingulata
2326,907.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,6.0,21.0,56.0,22.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 22.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0907_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_22.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train,73,Cingulata
2327,908.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,6.0,21.0,56.0,24.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 24.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0908_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_24.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,val,test,train,73,Cingulata
2328,909.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,6.0,21.0,56.0,27.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 27.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0909_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_27.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train,73,Cingulata
2329,910.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,6.0,21.0,56.0,28.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 28.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0910_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_28.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,train,val,test,73,Cingulata
2330,911.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,10.0,2.0,59.0,5.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 10 02 59 05.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0911_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_10_02_59_05.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,val,test,train,train,train,train,73,Cingulata
2331,912.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,10.0,2.0,59.0,8.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 10 02 59 08.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0912_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_10_02_59_08.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,val,test,train,73,Cingulata
2332,913.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,10.0,2.0,59.0,10.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 10 02 59 10.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/test,test_0913_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_10_02_59_10.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val,73,Cingulata
2333,914.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,14.0,3.0,33.0,58.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 33 58.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/val,val_0914_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_33_58.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,val,test,train,train,train,train,train,train,train,train,73,Cingulata
2334,915.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,14.0,3.0,34.0,2.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 02.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0915_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_02.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train,73,Cingulata
2335,916.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,14.0,3.0,34.0,4.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 04.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0916_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_04.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train,73,Cingulata
2336,917.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,14.0,3.0,34.0,6.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 06.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/test,test_0917_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_06.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val,73,Cingulata
2337,918.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,14.0,3.0,34.0,10.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 10.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0918_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_10.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train,73,Cingulata
2338,919.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,14.0,3.0,34.0,14.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 14.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0919_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_14.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,val,test,train,train,train,train,train,73,Cingulata
2339,920.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,3.0,14.0,3.0,34.0,16.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 16.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0920_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_16.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,val,test,train,train,train,train,train,train,73,Cingulata
2340,921.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,4.0,4.0,4.0,29.0,3.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 03.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0921_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_03.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train,73,Cingulata
2341,922.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,4.0,4.0,4.0,29.0,5.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 05.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0922_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_05.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,val,test,train,73,Cingulata
2342,923.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,4.0,4.0,4.0,29.0,7.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 07.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0923_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_07.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,val,test,train,train,train,train,73,Cingulata
2343,924.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,4.0,4.0,4.0,29.0,9.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 09.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0924_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_09.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train,73,Cingulata
2344,925.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,4.0,4.0,4.0,29.0,11.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 11.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/test,test_0925_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_11.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val,73,Cingulata
2345,926.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,4.0,4.0,4.0,29.0,13.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 13.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0926_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_13.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,val,test,train,train,train,train,train,73,Cingulata
2346,927.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,4.0,4.0,4.0,29.0,15.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 15.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/test,test_0927_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_15.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val,73,Cingulata
2347,928.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,4.0,4.0,4.0,29.0,18.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 18.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0928_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_18.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,val,test,train,train,train,train,73,Cingulata
2348,929.0,,brazilAMLD,SSAMLD2,DasypusNovemcinctus,01,2019.0,5.0,24.0,20.0,50.0,22.0,./data/raw/brazilAMLD/SSAMLD2/DasypusNovemcinctus/01,2019 05 24 20 50 22.JPG,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_0929_brazilAMLD_SSAMLD2_DasypusNovemcinctus_01_2019_05_24_20_50_22.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,train,val,test,73,Cingulata
4568,1467.0,,ecuador,SS CAM3,DasypusNovemcinctus,,2018.0,6.0,5.0,3.0,4.0,37.0,./data/raw/ecuador/SS CAM3/DasypusNovemcinctus,2018 06 05 03 04 37.jpg,jpg,image,DasypusNovemcinctus,1,./data/interim/image/train,train_1467_ecuador_SS CAM3_DasypusNovemcinctus_01_2018_06_05_03_04_37.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,val,test,train,train,train,train,train,train,73,Cingulata
732,184.0,,brazilAMLD,CT08,PenelopeSuperciliaris,01,2018.0,12.0,29.0,10.0,58.0,44.0,./data/raw/brazilAMLD/CT08/PenelopeSuperciliaris/01,2018 12 29 10 58 44.JPG,jpg,image,PenelopeSuperciliaris,1,./data/interim/image/train,train_0184_brazilAMLD_CT08_PenelopeSuperciliaris_01_2018_12_29_10_58_44.jpg,Animal,Penelope,Cracidae,Galliformes,Aves,train,train,train,train,val,test,train,train,train,train,8,Aves
733,185.0,,brazilAMLD,CT08,PenelopeSuperciliaris,01,2018.0,12.0,30.0,6.0,19.0,46.0,./data/raw/brazilAMLD/CT08/PenelopeSuperciliaris/01,2018 12 30 06 19 46.JPG,jpg,image,PenelopeSuperciliaris,1,./data/interim/image/train,train_0185_brazilAMLD_CT08_PenelopeSuperciliaris_01_2018_12_30_06_19_46.jpg,Animal,Penelope,Cracidae,Galliformes,Aves,train,train,val,test,train,train,train,train,train,train,8,Aves
734,186.0,,brazilAMLD,CT08,PenelopeSuperciliaris,01,2018.0,12.0,30.0,6.0,21.0,29.0,./data/raw/brazilAMLD/CT08/PenelopeSuperciliaris/01,2018 12 30 06 21 29.JPG,jpg,image,PenelopeSuperciliaris,1,./data/interim/image/train,train_0186_brazilAMLD_CT08_PenelopeSuperciliaris_01_2018_12_30_06_21_29.jpg,Animal,Penelope,Cracidae,Galliformes,Aves,train,train,train,train,train,train,train,train,val,test,8,Aves
805,210.0,,brazilAMLD,CT06,PenelopeSuperciliaris,01,2018.0,10.0,13.0,6.0,23.0,35.0,./data/raw/brazilAMLD/CT06/PenelopeSuperciliaris/01,2018 10 13 06 23 35.JPG,jpg,image,PenelopeSuperciliaris,1,./data/interim/image/train,train_0210_brazilAMLD_CT06_PenelopeSuperciliaris_01_2018_10_13_06_23_35.jpg,Animal,Penelope,Cracidae,Galliformes,Aves,train,val,test,train,train,train,train,train,train,train,8,Aves
806,211.0,,brazilAMLD,CT06,PenelopeSuperciliaris,01,2018.0,11.0,20.0,14.0,31.0,29.0,./data/raw/brazilAMLD/CT06/PenelopeSuperciliaris/01,2018 11 20 14 31 29.JPG,jpg,image,PenelopeSuperciliaris,1,./data/interim/image/train,train_0211_brazilAMLD_CT06_PenelopeSuperciliaris_01_2018_11_20_14_31_29.jpg,Animal,Penelope,Cracidae,Galliformes,Aves,train,train,train,val,test,train,train,train,train,train,8,Aves
807,212.0,,brazilAMLD,CT06,PenelopeSuperciliaris,01,2018.0,11.0,21.0,16.0,42.0,48.0,./data/raw/brazilAMLD/CT06/PenelopeSuperciliaris/01,2018 11 21 16 42 48.JPG,jpg,image,PenelopeSuperciliaris,1,./data/interim/image/val,val_0212_brazilAMLD_CT06_PenelopeSuperciliaris_01_2018_11_21_16_42_48.jpg,Animal,Penelope,Cracidae,Galliformes,Aves,val,test,train,train,train,train,train,train,train,train,8,Aves
808,213.0,,brazilAMLD,CT06,PenelopeSuperciliaris,01,2019.0,1.0,7.0,17.0,6.0,32.0,./data/raw/brazilAMLD/CT06/PenelopeSuperciliaris/01,2019 01 07 17 06 32.JPG,jpg,image,PenelopeSuperciliaris,1,./data/interim/image/train,train_0213_brazilAMLD_CT06_PenelopeSuperciliaris_01_2019_01_07_17_06_32.jpg,Animal,Penelope,Cracidae,Galliformes,Aves,train,train,val,test,train,train,train,train,train,train,8,Aves
1240,335.0,,brazilAMLD,CT01,PenelopeSuperciliaris,01,2018.0,9.0,14.0,5.0,52.0,54.0,./data/raw/brazilAMLD/CT01/PenelopeSuperciliaris/01,2018 09 14 05 52 54.JPG,jpg,image,PenelopeSuperciliaris,1,./data/interim/image/train,train_0335_brazilAMLD_CT01_PenelopeSuperciliaris_01_2018_09_14_05_52_54.jpg,Animal,Penelope,Cracidae,Galliformes,Aves,train,train,train,train,train,train,train,val,test,train,8,Aves
745,187.0,,brazilAMLD,CT08,TamanduaTetradactyla,01,2019.0,1.0,15.0,3.0,34.0,53.0,./data/raw/brazilAMLD/CT08/TamanduaTetradactyla/01,2019 01 15 03 34 53.JPG,jpg,image,TamanduaTetradactyla,1,./data/interim/image/train,train_0187_brazilAMLD_CT08_TamanduaTetradactyla_01_2019_01_15_03_34_53.jpg,Animal,Tamandua,Myrmecophagidae,Pilosa,Mammalia,train,train,train,val,test,train,train,train,train,train,6,Mammalia
1244,336.0,,brazilAMLD,CT01,TamanduaTetradactyla,01,2018.0,9.0,20.0,1.0,16.0,25.0,./data/raw/brazilAMLD/CT01/TamanduaTetradactyla/01,2018 09 20 01 16 25.JPG,jpg,image,TamanduaTetradactyla,1,./data/interim/image/train,train_0336_brazilAMLD_CT01_TamanduaTetradactyla_01_2018_09_20_01_16_25.jpg,Animal,Tamandua,Myrmecophagidae,Pilosa,Mammalia,train,train,val,test,train,train,train,train,train,train,6,Mammalia
2264,862.0,,brazilAMLD,SSAMLD2,TamanduaTetradactyla,01,2018.0,8.0,24.0,23.0,6.0,24.0,./data/raw/brazilAMLD/SSAMLD2/TamanduaTetradactyla/01,2018 08 24 23 06 24.JPG,jpg,image,TamanduaTetradactyla,1,./data/interim/image/train,train_0862_brazilAMLD_SSAMLD2_TamanduaTetradactyla_01_2018_08_24_23_06_24.jpg,Animal,Tamandua,Myrmecophagidae,Pilosa,Mammalia,train,train,train,train,train,train,val,test,train,train,6,Mammalia
2265,863.0,,brazilAMLD,SSAMLD2,TamanduaTetradactyla,01,2018.0,9.0,8.0,1.0,12.0,4.0,./data/raw/brazilAMLD/SSAMLD2/TamanduaTetradactyla/01,2018 09 08 01 12 04.JPG,jpg,image,TamanduaTetradactyla,1,./data/interim/image/train,train_0863_brazilAMLD_SSAMLD2_TamanduaTetradactyla_01_2018_09_08_01_12_04.jpg,Animal,Tamandua,Myrmecophagidae,Pilosa,Mammalia,train,train,train,val,test,train,train,train,train,train,6,Mammalia
2266,864.0,,brazilAMLD,SSAMLD2,TamanduaTetradactyla,01,2018.0,9.0,8.0,1.0,12.0,8.0,./data/raw/brazilAMLD/SSAMLD2/TamanduaTetradactyla/01,2018 09 08 01 12 08.JPG,jpg,image,TamanduaTetradactyla,1,./data/interim/image/train,train_0864_brazilAMLD_SSAMLD2_TamanduaTetradactyla_01_2018_09_08_01_12_08.jpg,Animal,Tamandua,Myrmecophagidae,Pilosa,Mammalia,train,train,val,test,train,train,train,train,train,train,6,Mammalia
2267,865.0,,brazilAMLD,SSAMLD2,TamanduaTetradactyla,01,2018.0,9.0,8.0,1.0,12.0,10.0,./data/raw/brazilAMLD/SSAMLD2/TamanduaTetradactyla/01,2018 09 08 01 12 10.JPG,jpg,image,TamanduaTetradactyla,1,./data/interim/image/train,train_0865_brazilAMLD_SSAMLD2_TamanduaTetradactyla_01_2018_09_08_01_12_10.jpg,Animal,Tamandua,Myrmecophagidae,Pilosa,Mammalia,train,train,train,train,train,val,test,train,train,train,6,Mammalia
750,188.0,,brazilAMLD,CT08,SalvatorMerianae,01,2019.0,1.0,11.0,16.0,6.0,10.0,./data/raw/brazilAMLD/CT08/SalvatorMerianae/01,2019 01 11 16 06 10.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0188_brazilAMLD_CT08_SalvatorMerianae_01_2019_01_11_16_06_10.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,train,train,train,train,train,val,test,train,30,Reptilia
821,214.0,,brazilAMLD,CT06,SalvatorMerianae,01,2018.0,9.0,30.0,9.0,58.0,46.0,./data/raw/brazilAMLD/CT06/SalvatorMerianae/01,2018 09 30 09 58 46.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0214_brazilAMLD_CT06_SalvatorMerianae_01_2018_09_30_09_58_46.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,train,train,train,train,train,train,val,test,30,Reptilia
822,215.0,,brazilAMLD,CT06,SalvatorMerianae,01,2018.0,12.0,16.0,9.0,37.0,14.0,./data/raw/brazilAMLD/CT06/SalvatorMerianae/01,2018 12 16 09 37 14.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/val,val_0215_brazilAMLD_CT06_SalvatorMerianae_01_2018_12_16_09_37_14.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,val,test,train,train,train,train,train,train,train,train,30,Reptilia
823,216.0,,brazilAMLD,CT06,SalvatorMerianae,01,2018.0,12.0,18.0,10.0,47.0,10.0,./data/raw/brazilAMLD/CT06/SalvatorMerianae/01,2018 12 18 10 47 10.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0216_brazilAMLD_CT06_SalvatorMerianae_01_2018_12_18_10_47_10.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,train,train,train,train,train,val,test,train,30,Reptilia
824,217.0,,brazilAMLD,CT06,SalvatorMerianae,01,2018.0,12.0,19.0,12.0,3.0,57.0,./data/raw/brazilAMLD/CT06/SalvatorMerianae/01,2018 12 19 12 03 57.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0217_brazilAMLD_CT06_SalvatorMerianae_01_2018_12_19_12_03_57.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,train,train,train,train,val,test,train,train,30,Reptilia
825,218.0,,brazilAMLD,CT06,SalvatorMerianae,01,2019.0,1.0,3.0,12.0,1.0,35.0,./data/raw/brazilAMLD/CT06/SalvatorMerianae/01,2019 01 03 12 01 35.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/test,test_0218_brazilAMLD_CT06_SalvatorMerianae_01_2019_01_03_12_01_35.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,test,train,train,train,train,train,train,train,train,val,30,Reptilia
1256,339.0,,brazilAMLD,CT01,SalvatorMerianae,01,2018.0,9.0,22.0,13.0,5.0,50.0,./data/raw/brazilAMLD/CT01/SalvatorMerianae/01,2018 09 22 13 05 50.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/val,val_0339_brazilAMLD_CT01_SalvatorMerianae_01_2018_09_22_13_05_50.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,val,test,train,train,train,train,train,train,train,train,30,Reptilia
1257,340.0,,brazilAMLD,CT01,SalvatorMerianae,01,2018.0,9.0,23.0,13.0,10.0,10.0,./data/raw/brazilAMLD/CT01/SalvatorMerianae/01,2018 09 23 13 10 10.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0340_brazilAMLD_CT01_SalvatorMerianae_01_2018_09_23_13_10_10.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,val,test,train,train,train,train,train,train,30,Reptilia
1258,341.0,,brazilAMLD,CT01,SalvatorMerianae,01,2018.0,9.0,30.0,11.0,30.0,22.0,./data/raw/brazilAMLD/CT01/SalvatorMerianae/01,2018 09 30 11 30 22.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/test,test_0341_brazilAMLD_CT01_SalvatorMerianae_01_2018_09_30_11_30_22.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,test,train,train,train,train,train,train,train,train,val,30,Reptilia
1259,342.0,,brazilAMLD,CT01,SalvatorMerianae,01,2018.0,9.0,30.0,14.0,51.0,24.0,./data/raw/brazilAMLD/CT01/SalvatorMerianae/01,2018 09 30 14 51 24.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0342_brazilAMLD_CT01_SalvatorMerianae_01_2018_09_30_14_51_24.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,train,val,test,train,train,train,train,train,30,Reptilia
1260,343.0,,brazilAMLD,CT01,SalvatorMerianae,01,2018.0,9.0,30.0,14.0,51.0,51.0,./data/raw/brazilAMLD/CT01/SalvatorMerianae/01,2018 09 30 14 51 51.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0343_brazilAMLD_CT01_SalvatorMerianae_01_2018_09_30_14_51_51.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,train,train,val,test,train,train,train,train,30,Reptilia
1261,344.0,,brazilAMLD,CT01,SalvatorMerianae,01,2018.0,10.0,1.0,12.0,21.0,42.0,./data/raw/brazilAMLD/CT01/SalvatorMerianae/01,2018 10 01 12 21 42.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0344_brazilAMLD_CT01_SalvatorMerianae_01_2018_10_01_12_21_42.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,val,test,train,train,train,train,train,train,train,30,Reptilia
1262,345.0,,brazilAMLD,CT01,SalvatorMerianae,01,2018.0,10.0,8.0,10.0,35.0,10.0,./data/raw/brazilAMLD/CT01/SalvatorMerianae/01,2018 10 08 10 35 10.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0345_brazilAMLD_CT01_SalvatorMerianae_01_2018_10_08_10_35_10.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,train,train,train,train,train,train,val,test,30,Reptilia
1263,346.0,,brazilAMLD,CT01,SalvatorMerianae,01,2018.0,10.0,8.0,10.0,53.0,50.0,./data/raw/brazilAMLD/CT01/SalvatorMerianae/01,2018 10 08 10 53 50.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0346_brazilAMLD_CT01_SalvatorMerianae_01_2018_10_08_10_53_50.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,train,train,train,train,train,train,val,test,30,Reptilia
1264,347.0,,brazilAMLD,CT01,SalvatorMerianae,01,2018.0,10.0,9.0,13.0,16.0,9.0,./data/raw/brazilAMLD/CT01/SalvatorMerianae/01,2018 10 09 13 16 09.JPG,jpg,image,SalvatorMerianae,1,./data/interim/image/train,train_0347_brazilAMLD_CT01_SalvatorMerianae_01_2018_10_09_13_16_09.jpg,Animal,Salvator,Teiidae,Squamata,Reptilia,train,train,train,train,train,train,train,val,test,train,30,Reptilia
